Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alan Deivid Pereira;895350;Nº Da Autorização/Licença Sisbio: 48420, Projeto: A Importância Das Matas Para A Manutenção Da Diversidade De Morcegos;16/05/2015;17/05/2015 a 17/05/2015;10/05/2018;Pygoderma bilabiatum;Morcego;Pygoderma bilabiatum;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Pygoderma;Pygoderma bilabiatum;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoys;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255833;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alan Deivid Pereira;895351;Nº Da Autorização/Licença Sisbio: 48420, Projeto: A Importância Das Matas Para A Manutenção Da Diversidade De Morcegos;16/05/2015;17/05/2015 a 17/05/2015;10/05/2018;Desmodus rotundus;Morcego;Desmodus rotundus;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Desmodus;Desmodus rotundus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoys;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255831;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alan Deivid Pereira;895352;Nº Da Autorização/Licença Sisbio: 48420, Projeto: A Importância Das Matas Para A Manutenção Da Diversidade De Morcegos;16/05/2015;17/05/2015 a 17/05/2015;10/05/2018;Eptesicus diminutus;Morcego;Eptesicus diminutus;species;5;Sem Informações;Chordata;Mammalia;Chiroptera;Vespertilionidae;Eptesicus;Eptesicus diminutus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoys;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255831;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alan Deivid Pereira;895353;Nº Da Autorização/Licença Sisbio: 48420, Projeto: A Importância Das Matas Para A Manutenção Da Diversidade De Morcegos;16/05/2015;17/05/2015 a 17/05/2015;10/05/2018;Eptesicus furinalis;Morcego;Eptesicus furinalis;species;3;Sem Informações;Chordata;Mammalia;Chiroptera;Vespertilionidae;Eptesicus;Eptesicus furinalis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoys;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255831;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alan Deivid Pereira;895354;Nº Da Autorização/Licença Sisbio: 48420, Projeto: A Importância Das Matas Para A Manutenção Da Diversidade De Morcegos;16/05/2015;17/05/2015 a 17/05/2015;10/05/2018;Myotis nigricans;Morcego;Myotis nigricans;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;Myotis nigricans;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoys;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255831;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alan Deivid Pereira;895355;Nº Da Autorização/Licença Sisbio: 48420, Projeto: A Importância Das Matas Para A Manutenção Da Diversidade De Morcegos;16/05/2015;17/05/2015 a 17/05/2015;10/05/2018;Myotis riparius;Morcego;Myotis riparius;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;Myotis riparius;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoys;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255831;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Oscar Akio Shibatta;927053;Nº Da Autorização/Licença Sisbio: 12120;03/08/2015;04/08/2015 a 04/08/2015;06/03/2018;Actinopterygii;Sem Informações;Actinopterygii;class;15;Sem Informações;Chordata;Actinopterygii;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Municipal Danziger Hoff;Brasil;PR;Cambe;Espécie não Sensível;-23.292;-51.27175;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943687;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;30/04/2014;01/05/2014 a 10/06/2014;30/08/2017;Ctenus ornatus;Sem Informações;Ctenus ornatus;species;5;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Ctenus;Ctenus ornatus;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943688;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;30/04/2014;01/05/2014 a 20/07/2014;30/08/2017;Ctenus medius;Sem Informações;Ctenus medius;species;1;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Ctenus;Ctenus medius;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943689;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;30/04/2014;01/05/2014 a 20/07/2014;30/08/2017;Hogna gumia;Sem Informações;Hogna gumia;species;7;Sem Informações;Arthropoda;Arachnida;Araneae;Lycosidae;Hogna;Hogna gumia;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943690;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;30/04/2014;01/05/2014 a 20/07/2014;30/08/2017;Lycosa erythrognatha;Sem Informações;Lycosa erythrognatha;species;3;Sem Informações;Arthropoda;Arachnida;Araneae;Lycosidae;Lycosa;Lycosa erythrognatha;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943691;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;31/08/2014;01/09/2014 a 15/11/2014;30/08/2017;Viracucha andicola;Sem Informações;Viracucha andicola;species;3;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Viracucha;Viracucha andicola;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943692;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;23/07/2014;24/07/2014 a 24/07/2014;30/08/2017;Lycosa paranensis;Sem Informações;Lycosa paranensis;species;1;Sem Informações;Arthropoda;Arachnida;Araneae;Lycosidae;Lycosa;Lycosa paranensis;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943693;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;10/06/2014;11/06/2014 a 20/07/2014;30/08/2017;Ctenus ornatus;Sem Informações;Ctenus ornatus;species;4;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Ctenus;Ctenus ornatus;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943694;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;20/10/2014;21/10/2014 a 22/10/2014;30/08/2017;Lycosa erythrognatha;Sem Informações;Lycosa erythrognatha;species;2;Sem Informações;Arthropoda;Arachnida;Araneae;Lycosidae;Lycosa;Lycosa erythrognatha;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943695;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;15/04/2016;16/04/2016 a 20/04/2016;30/08/2017;Viracucha andicola;Sem Informações;Viracucha andicola;species;3;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Viracucha;Viracucha andicola;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943696;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;15/04/2016;16/04/2016 a 20/04/2016;30/08/2017;Ctenus medius;Sem Informações;Ctenus medius;species;4;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Ctenus;Ctenus medius;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943697;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;15/04/2016;16/04/2016 a 20/04/2016;30/08/2017;Ctenus ornatus;Sem Informações;Ctenus ornatus;species;9;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Ctenus;Ctenus ornatus;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lúcia Dias;943698;Nº Da Autorização/Licença Sisbio: 42728, Projeto: Citogenética De Aranhas;15/04/2016;16/04/2016 a 20/04/2016;30/08/2017;Ctenus ornatus;Sem Informações;Ctenus ornatus;species;2;Sem Informações;Arthropoda;Arachnida;Araneae;Ctenidae;Ctenus;Ctenus ornatus;Espécie não Ameaçada;Sem Informações;Campus Da Universidade Estadual De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.327083;-51.203722;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Paulo Henrique Zarbin;923507;Nº Da Autorização/Licença Sisbio: 48904;17/12/2015;18/12/2015 a 10/01/2016;17/07/2017;Leptoglossus zonatus;Sem Informações;Leptoglossus zonatus;species;15;Sem Informações;Arthropoda;Insecta;Hemiptera;Coreidae;Leptoglossus;Leptoglossus zonatus;Espécie não Ameaçada;Sem Informações;Embrapa - Empresa Brasileira De Pesquisa Agropecuária;Brasil;PR;Londrina;Espécie não Sensível;-23.191758;-51.182722;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936905;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;23/03/2015;24/03/2015 a 19/06/2015;08/07/2015;Baryphthengus ruficapillus;Juruva-verde;Baryphthengus ruficapillus;species;3;Sem Informações;Chordata;Aves;Coraciiformes;Momotidae;Baryphthengus;Baryphthengus ruficapillus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448333;-51.257222;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936906;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;23/03/2015;24/03/2015 a 24/03/2015;08/07/2015;Corythopis delalandi;Estalador;Corythopis delalandi;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Corythopis;Corythopis delalandi;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448333;-51.257222;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936907;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;23/03/2015;24/03/2015 a 20/05/2015;08/07/2015;Automolus leucophthalmus;Barranqueiro-de-olho-branco;Automolus leucophthalmus;species;2;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Automolus;Automolus leucophthalmus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448333;-51.257222;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936908;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;23/03/2015;24/03/2015 a 24/03/2015;08/07/2015;Lanio melanops;Tiê-de-topete;Lanio melanops;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Lanio;Lanio melanops;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448333;-51.257222;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936909;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;23/03/2015;24/03/2015 a 24/03/2015;08/07/2015;Sittasomus griseicapillus;Sem Informações;Sittasomus griseicapillus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Sittasomus;Sittasomus griseicapillus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448333;-51.257222;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936910;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;23/03/2015;24/03/2015 a 24/03/2015;08/07/2015;Chiroxiphia caudata;Tangará;Chiroxiphia caudata;species;1;Sem Informações;Chordata;Aves;Passeriformes;Pipridae;Chiroxiphia;Chiroxiphia caudata;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448333;-51.257222;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936911;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;12/05/2015;13/05/2015 a 11/06/2015;08/07/2015;Lanio melanops;Tiê-de-topete;Lanio melanops;species;3;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Lanio;Lanio melanops;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936912;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;12/05/2015;13/05/2015 a 11/06/2015;08/07/2015;Corythopis delalandi;Estalador;Corythopis delalandi;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Corythopis;Corythopis delalandi;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936913;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;12/05/2015;13/05/2015 a 11/06/2015;08/07/2015;Xiphorhynchus fuscus;Sem Informações;Xiphorhynchus fuscus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Xiphorhynchus;Xiphorhynchus fuscus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936914;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;12/05/2015;13/05/2015 a 11/06/2015;08/07/2015;Basileuterus culicivorus;pula-pula;Basileuterus culicivorus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus culicivorus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936915;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Basileuterus culicivorus;pula-pula;Basileuterus culicivorus;species;3;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus culicivorus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936916;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Corythopis delalandi;Estalador;Corythopis delalandi;species;6;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Corythopis;Corythopis delalandi;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936917;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Lanio melanops;Tiê-de-topete;Lanio melanops;species;5;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Lanio;Lanio melanops;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936918;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Platyrinchus mystaceus;Sem Informações;Platyrinchus mystaceus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Platyrinchus;Platyrinchus mystaceus;Espécie Ameaçada;Vulnerável;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936919;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Pyriglena leucoptera;Papa-taoca-do-sul;Pyriglena leucoptera;species;2;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Pyriglena;Pyriglena leucoptera;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936920;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Sittasomus griseicapillus;Sem Informações;Sittasomus griseicapillus;species;4;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Sittasomus;Sittasomus griseicapillus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936921;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Synallaxis ruficapilla;Pichororé;Synallaxis ruficapilla;species;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Synallaxis;Synallaxis ruficapilla;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936922;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Turdus albicollis;Sem Informações;Turdus albicollis;species;4;Sem Informações;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus albicollis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
